Filename,MAWA
audio/AMREFC2401.wav,
audio/AMRE_238040120_09801.wav,
audio/AMRE_238039444_07001.wav,
audio/AMRE_238038377_1601.wav,
audio/AMRE_233054328_2001.wav,
audio/AMREFC4501.wav,
audio/AMRE_238039444_6501.wav,
audio/AMRE_238038377_0401.wav,
audio/AMRE_238040120_09701.wav,
audio/AMRE2330536361401.wav,
audio/AMRE_238039444_5501.wav,
audio/AMRE_238038377_3201.wav,
audio/AMRE_238039039_01101.wav,
audio/AMRE_238038290_b_0201.wav,
audio/AMRE_238040120_07801.wav,
audio/AMRE_238039444_4001.wav,
audio/AMRE_238040120_11501.wav,
audio/AMRE_238040120_11001.wav,
audio/AMRE_238039444_5001.wav,
audio/AMRE2330543280101.wav,
audio/AMRE_233054533_3501.wav,
audio/AMRE_238040099_0501.wav,
audio/AMRE_238039444_07301.wav,
audio/AMRE_238040120_08301.wav,
audio/AMRE_238040120_10601.wav,
audio/AMRE_238039444_06301.wav,
audio/AMREFC0101.wav,
audio/AMRE_238039039_00901.wav,
audio/AMRE_238039079_03701.wav,
audio/AMRE_238040120_08801.wav,
audio/AMRE_238039444_7601.wav,
audio/AMRE_238040120_08601.wav,
audio/BAWWFC2001.wav,
audio/BBWAFC3301.wav,
audio/BBWAFC3801.wav,
audio/BBWAFC0601.wav,
audio/BBWAFC3601.wav,
audio/BBWA_235083549_0701.wav,
audio/BBWA_235083549_0801.wav,
audio/BLBWFC6201.wav,
audio/BLBWFC3101.wav,
audio/BLBWFC0601.wav,
audio/BLBWFC6501.wav,
audio/BLBWFC5201.wav,
audio/BLBWFC6601.wav,
audio/BLBWFC7001.wav,
audio/BLPWFC0301.wav,
audio/BLPWFC0601.wav,
audio/BLPWFC2401.wav,
audio/BLPW_235083926_1301.wav,
audio/BTBWFC_2601.wav,
audio/BTBW_235083002_0401.wav,
audio/BTBWFC_0201.wav,
audio/BTBW_235083195_1301.wav,
audio/BTBW_235083195_4701.wav,
audio/BTBWFC_0401.wav,
audio/BTBW_235039097_00701.wav,
audio/BTBW2340457330101.wav,
audio/BTBW_235083002_0501.wav,
audio/BTBW_235083850_11401.wav,
audio/BTBW_235083195_1501.wav,
audio/BTBW_235083693_04701.wav,
audio/BTBW_235083195_4501.wav,
audio/BTBWFC_3801.wav,
audio/BTBW_235083490_03801.wav,
audio/BTBW_235084201_1101.wav,
audio/BTBW_235083195_5301.wav,
audio/BTBW_235083195_2801.wav,
audio/BTBWFC_2501.wav,
audio/BTBW_235083850_11701.wav,
audio/BTBW_235039097_00301.wav,
audio/BTNW_238039358_12101.wav,
audio/BTNW_238039358_4001.wav,
audio/BTNW2330539220601.wav,
audio/BTNW_238039475_3601.wav,
audio/BTNW1007040601.wav,
audio/BTNWFC1901.wav,
audio/BTNW_238039225_06501.wav,
audio/BTNW_238039475_2701.wav,
audio/BTNW_238039126_00101.wav,
audio/BTNW_238039268_08801.wav,
audio/BTNW_238039358_10301.wav,
audio/BTNW_238039475_3801.wav,
audio/BTNW_238039358_11601.wav,
audio/BTNW2330536291801.wav,
audio/BTNW_238039358_7301.wav,
audio/BTNW2330536290901.wav,
audio/BTNW_238039358_6101.wav,
audio/BTNW_238039358_4501.wav,
audio/BTNW_238039475_4301.wav,
audio/BTNW2330536280501.wav,
audio/BTNW_238039126_01801.wav,
audio/BTNWFC2501.wav,
audio/BTNW_238039358_2101.wav,
audio/BTNWFC1501.wav,
audio/BTNWFC1001.wav,
audio/BTNW_238039649_0201.wav,
audio/BTNW_238039154_05501.wav,
audio/BTNW_238038326_1401.wav,
audio/BTNWFC1101.wav,
audio/BTNW_238039126_04001.wav,
audio/BTNW_238039649_0101.wav,
audio/BTNW_238039475_3001.wav,
audio/BTNW_238038326_0401.wav,
audio/BTNW_238039358_09701.wav,
audio/BTNW_238039268_07401.wav,
audio/BTNW_238039358_11201.wav,
audio/BTYW-u220601.wav,
audio/BWWAFC2501.wav,
audio/BWWAFC3201.wav,
audio/BWWAFC3301.wav,
audio/CMWA_235083581_6901.wav,
audio/CMWAFC6601.wav,
audio/CMWA_235083581_3601.wav,
audio/CMWAFC4701.wav,
audio/CMWAFC0901.wav,
audio/CMWAFC6501.wav,
audio/CMWAFC6801.wav,
audio/CMWA_235083593_8101.wav,
audio/CMWAFC1401.wav,
audio/CMWA_235083581_0101.wav,
audio/CMWAFC5801.wav,
audio/CMWAFC5401.wav,
audio/CMWAFC8601.wav,
audio/CMWA_235084167_0301.wav,
audio/CMWAFC0401.wav,
audio/CMWA_235083581_0901.wav,
audio/CONW_191114743_0101.wav,
audio/CONW_191114743_0401.wav,
audio/CONW_191114743_2501.wav,
audio/CONWFC1301.wav,
audio/COYE_235083627_00501.wav,
audio/COYE_235083874_01501.wav,
audio/COYE_235083905_02101.wav,
audio/COYE_235083905_01701.wav,
audio/CSWA_235083493_06201.wav,
audio/CSWA_235040125_1301.wav,
audio/CSWA_234083003_1501.wav,
audio/CSWA_235083110_9401.wav,
audio/CSWAFC0801.wav,
audio/CSWA_235083493_06601.wav,
audio/CSWA_235083013_6201.wav,
audio/CSWA_235083493_06101.wav,
audio/CSWA_235083512_03701.wav,
audio/CSWA_235040125_00201.wav,
audio/CSWA_235083013_2901.wav,
audio/CSWA_235040125_00401.wav,
audio/CSWAFC0301.wav,
audio/CSWA_235083013_6601.wav,
audio/CSWA_235040125_05001.wav,
audio/CSWA_235083110_9101.wav,
audio/CSWAFC0901.wav,
audio/CSWA_234047934_0301.wav,
audio/GCWAFC0401.wav,
audio/GRWA2330554990301.wav,
audio/GRWA_HY-M_2330553772901.wav,
audio/GRWA_233055381_0501.wav,
audio/GRWA-u222801.wav,
audio/GRWA_HY-F_2330553920801.wav,
audio/GRWA_HY-F_2330554700601.wav,
audio/GRWA_233055479_0201.wav,
audio/GRWA_233055499_0301.wav,
audio/GRWA_HY-M_2330553722301.wav,
audio/GRWA_233055394_1001.wav,
audio/GRWA_HY-M_2330554180801.wav,
audio/GRWA_HY-M_2330554180101.wav,
audio/GRWA2330554990401.wav,
audio/GRWA2330554800101.wav,
audio/GRWA_HY-M_2330553731201.wav,
audio/GRWA_233055381_0701.wav,
audio/GRWA_233055389_0501.wav,
audio/GRWA_233055381_0301.wav,
audio/GRWA_HY-M_2330554180601.wav,
audio/GRWA_HY-M_2330553774101.wav,
audio/GWWAFC2201.wav,
audio/GWWAFC1901.wav,
audio/HEWA_AZ2005_2001.wav,
audio/HOWA_235083306_0501.wav,
audio/HOWA_235083311_1101.wav,
audio/HOWA_235083649_06301.wav,
audio/HOWA_235083311_0501.wav,
audio/HOWA_235083306_1801.wav,
audio/HOWA_234047303_6101.wav,
audio/HOWA_235083408_01401.wav,
audio/HOWA_235083311_2201.wav,
audio/HOWA_235083306_1901.wav,
audio/HOWA_235083570_03901.wav,
audio/HOWA_235083732_07001.wav,
audio/HOWA_235083274a_0701.wav,
audio/HOWAFC0401.wav,
audio/HOWA_235083732_07201.wav,
audio/HOWA_235083570_04201.wav,
audio/HOWA_235083311_4601.wav,
audio/HOWA_234047303_3901.wav,
audio/HOWAFC1001.wav,
audio/LUWAApril20052701.wav,
audio/LUWAApril20054401.wav,
audio/LUWAApril20058501.wav,
audio/LUWAApril20053801.wav,
audio/MAWA_238039360_6001.wav,1
audio/MAWA_238039353_086401.wav,1
audio/MAWA_238039272_061301.wav,1
audio/MAWA_238038238_0601.wav,1
audio/MAWA_233054748_0701.wav,1
audio/MAWA_238039410_098001.wav,1
audio/MAWA_238039120_030401.wav,1
audio/MAWA_238039120_030301.wav,1
audio/MAWA_238039234_057801.wav,1
audio/MAWA_238039328_069701.wav,1
audio/MAWA_238039199_050301.wav,1
audio/MAWA_238040078_4701.wav,1
audio/MAWA_238039328_069101.wav,1
audio/MAWA_238039086_015801.wav,1
audio/MAWA_238039150_047001.wav,1
audio/MAWA_238039411_099001.wav,1
